sample_name	cage_id	collection_device	collection_method	collection_timestamp	description	diet	dna_extracted	elevation	elevation_units	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	experimental_group	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_product	host_body_site	host_common_name	host_life_stage	host_scientific_name	host_subject_id	host_taxid	host_weight	host_weight_units	iacuc_institute	iacuc_protocol_id	latitude	latitude_units	life_stage	longitude	longitude_units	miltefosine_treated	physical_specimen_location	physical_specimen_remaining	qiita_study_id	relative_ald_severity_score	relative_nash_severity_score	sample_number	sample_type	scientific_name	sex	strain_background	strain_background_common	strain_genotype	strain_vendor	sulfatide	taxon_id	tazarotene_dose	tazarotene_treated	time_point	title	treatment	tube_id
10781.Cage51.female.Qa25	Cage51	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-11 10:00	Qa-1-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	27	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	191	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	191	feces	mouse gut metagenome	female	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage51.female.Qa25
10781.Cage51.female.Qa26	Cage51	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-11 10:00	Qa-1-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	27	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	192	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	192	feces	mouse gut metagenome	female	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage51.female.Qa26
10781.Cage52.male.Qa32	Cage52	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-11 10:00	Qa-1-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	24	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	194	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	194	feces	mouse gut metagenome	male	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage52.male.Qa32
10781.Cage52.male.Qa33	Cage53	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-11 10:00	Qa-1-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	24	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	195	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	195	feces	mouse gut metagenome	male	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage53.female.Qa27
10781.Cage53.female.Qa27	Cage52	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-11 10:00	Qa-1-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	24	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	193	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	193	feces	mouse gut metagenome	female	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage52.male.Qa31
10781.Cage54.female.Qa28	Cage54	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-11 10:00	Qa-1-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	16	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	196	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	196	feces	mouse gut metagenome	female	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage54.female.Qa28
10781.Cage55.male.Qa33	Cage55	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-11 10:00	Qa-1-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	16	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	197	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	197	feces	mouse gut metagenome	male	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage55.male.Qa33
10781.Cage56.female.Qa29	Cage56	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-11 10:00	Qa-1-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	8	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	198	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	198	feces	mouse gut metagenome	female	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage56.female.Qa29
10781.Cage56.female.Qa30	Cage56	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-11 10:00	Qa-1-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	8	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	199	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	199	feces	mouse gut metagenome	female	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage56.female.Qa30
10781.Cage56.female.Qa31	Cage56	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-11 10:00	Qa-1-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	Qa-1-/- none	USA:CA:San Diego	8	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	200	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	200	feces	mouse gut metagenome	female	C57BL/6	B6	Qa-1-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	Qa-1-/- none	Cage56.female.Qa31
10781.Cage57.female.WT14	Cage57	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-11 10:30	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	8	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	201	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	201	feces	mouse gut metagenome	female	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage57.female.WT14
10781.Cage57.female.WT15	Cage57	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-12 10:30	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	8	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	202	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	202	feces	mouse gut metagenome	female	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage57.female.WT15
10781.Cage57.female.WT16	Cage57	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-13 10:30	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	8	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	203	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	203	feces	mouse gut metagenome	female	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage57.female.WT16
10781.Cage57.female.WT17	Cage57	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-14 10:30	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	8	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	204	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	204	feces	mouse gut metagenome	female	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage57.female.WT17
10781.Cage58.female.WT18	Cage58	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-15 10:30	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	12	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	205	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	205	feces	mouse gut metagenome	female	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage58.female.WT18
10781.Cage58.female.WT19	Cage58	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-16 10:30	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	12	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	206	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	206	feces	mouse gut metagenome	female	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage58.female.WT19
10781.Cage58.female.WT20	Cage58	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-17 10:30	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	12	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	207	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	207	feces	mouse gut metagenome	female	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage58.female.WT20
10781.Cage58.female.WT21	Cage58	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-18 10:30	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	12	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	208	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	208	feces	mouse gut metagenome	female	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage58.female.WT21
10781.Cage59.female.WT22	Cage59	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-19 10:30	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	12	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	209	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	209	feces	mouse gut metagenome	female	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage59.female.WT22
10781.Cage59.female.WT23	Cage59	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-20 10:30	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	12	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	210	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	210	feces	mouse gut metagenome	female	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage59.female.WT23
10781.Cage59.female.WT24	Cage59	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-21 10:30	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	12	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	211	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	211	feces	mouse gut metagenome	female	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage59.female.WT24
10781.Cage59.female.WT25	Cage59	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-22 10:30	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	12	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	212	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	212	feces	mouse gut metagenome	female	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage59.female.WT25
10781.Cage6.male.WT11	Cage6	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-10 9:00	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	12	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	22	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	22	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage6.male.WT11
10781.Cage6.male.WT12	Cage6	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-10 9:00	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	12	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	23	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	23	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage6.male.WT12
10781.Cage6.male.WT13	Cage6	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-10 9:00	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	12	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	24	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	24	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage6.male.WT13
10781.Cage6.male.WT14	Cage6	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-10 9:00	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	12	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	25	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	25	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage6.male.WT14
